
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.911042,-0.379854,0.160353,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,0,100000000,
0.805031,-0.581115,0.119294,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,1,100000001,
-0.758145,0.510787,-0.405354,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000002,
-0.493296,-0.869195,-0.034045,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,3,100000003,
0.933192,0.334254,0.132013,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,4,100000004,
-0.893555,0.338688,-0.294704,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,5,100000005,
