
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.511711,,Cell,1,TVC,0,
0.404112,,Cell,1,ATM,1,
0.283689,,Cell,1,ATM,2,
0.592553,,Cell,1,TVC,3,
0.444866,,Cell,1,ATM,4,
