
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.148559,,Cell,1,ATM,2,
0.0864919,,Cell,1,ATM,3,
0.375721,,Cell,1,TVC,6,
0.402066,,Cell,1,TVC,7,
0.364931,,Cell,1,TVC,8,
0.307224,,Cell,1,TVC,12,
