
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.453429,,Cell,1,ATM,0,
0.484246,,Cell,1,TVC,1,
0.574763,,Cell,1,TVC,2,
0.44335,,Cell,1,TVC,3,
0.474841,,Cell,1,TVC,4,
0.502504,,Cell,1,TVC,5,
0.332019,,Cell,1,TVC,6,
