
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.102189,,Cell,1,ATM,0,
0.315461,,Cell,1,ATM,1,
0.223994,,Cell,1,ATM,2,
0.359842,,Cell,1,TVC,3,
0.362012,,Cell,1,TVC,4,
