
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.86079,um,Nucleus,1,ATM,0,100000000,
4.04473,um,Nucleus,1,ATM,1,100000001,
3.37333,um,Nucleus,1,ATM,2,100000002,
3.16032,um,Nucleus,1,TVC,3,100000003,
3.1565,um,Nucleus,1,TVC,4,100000004,
