
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.961397,-0.171794,-0.214947,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.32414,-0.91416,-0.243401,um,Surface,Ellipsoid Axis A,1,TVCgroup,3,
