
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37416.5,77645.8,81.7709,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
37347.7,77595.5,71.7239,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,3,
