
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
48.7803,55.5572,-17.4023,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
113.311,97.6133,19.5025,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
