
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
44132.4,43945.3,8.55191,um,Surface,Position,1,ATMgroup,2,
44171.3,43923.5,28.1033,um,Surface,Position,1,TVCgroup,0,
