
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.8271,32.2617,49.7188,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
19.6333,24.5352,36.1328,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
