
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
17.5855,um,Surface,1,TVCgroup,0,
25.8558,um,Surface,1,ATMgroup,2,
