
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36803.4,65719,-24.7719,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
36840.9,65663.1,-6.83632,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
