
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
35767.7,92665.5,163.475,um,Surface,Position,1,ATMgroup,0,
35728,92614.3,120.87,um,Surface,Position,1,TVCgroup,2,
