
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.31275,,Nucleus,1,ATM,0,100000000,
0.4037,,Nucleus,1,TVC,1,100000001,
0.355963,,Nucleus,1,ATM,2,100000002,
0.340431,,Nucleus,1,TVC,3,100000003,
0.487897,,Nucleus,1,TVC,4,100000004,
0.290246,,Nucleus,1,TVC,5,100000005,
