
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.5685,um,Cell,1,ATM,0,
9.73347,um,Cell,1,TVC,1,
21.9789,um,Cell,1,ATM,2,
8.34461,um,Cell,1,TVC,3,
10.86,um,Cell,1,TVC,4,
8.81361,um,Cell,1,TVC,5,
