
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46859.6,36860.9,61.8391,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
46915.2,36917.9,32.3359,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
