
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46858.7,36859.8,61.6484,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
46916,36917.2,31.7902,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
