
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
30574.1,71903.1,-24.1025,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
30541.5,71875.5,-22.837,um,Cell,Cell Center of Homogeneous Mass,1,ATM,7,
30518.9,71820.9,-59.5015,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
30527.1,71811,-58.5856,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
30522.5,71830.8,-56.285,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
30530.4,71822,-55.376,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
