
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.74974,um,Nucleus,1,ATM,5,100000004,
3.64407,um,Nucleus,1,ATM,6,100000005,
2.8142,um,Nucleus,1,TVC,9,100000008,
2.49943,um,Nucleus,1,TVC,10,100000009,
2.79956,um,Nucleus,1,TVC,11,100000010,
2.68634,um,Nucleus,1,TVC,12,100000011,
