
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40545.6,71624.9,62.0999,um,Surface,Position,1,ATMgroup,5,
40539.5,71652.7,73.9122,um,Surface,Position,1,TVCgroup,0,
