
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37938.8,47059.1,-59.7883,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
37936.2,46975.3,-78.3738,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
