
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.33951,um,Surface,1,TVCgroup,0,
7.79148,um,Surface,1,ATMgroup,1,
