
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.508218,,Cell,1,TVC,0,
0.477768,,Cell,1,TVC,1,
0.55721,,Cell,1,TVC,2,
0.498295,,Cell,1,TVC,3,
0.480748,,Cell,1,ATM,4,
0.443605,,Cell,1,ATM,5,
