
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.816561,-0.576385,0.0317641,um,Cell,Cell Ellipsoid Axis C,1,ATM,4,
-0.647827,-0.761743,0.00822204,um,Cell,Cell Ellipsoid Axis C,1,ATM,5,
-0.127912,0.989681,0.0645781,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.76353,-0.460815,-0.452406,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.992531,0.121952,0.00305089,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.677116,-0.690293,0.254972,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
