
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.0104,24.4023,33.0795,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
14.321,23.3601,38.808,um,Cell,Cell BoundingBoxOO Length,1,ATM,5,
10.982,13.9446,15.0238,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
16.4671,17.048,17.4996,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
12.2904,13.3751,16.5174,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
15.2119,19.5799,21.9802,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
