
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.25283,um,Nucleus,1,TVC,0,100000000,
5.03152,um,Nucleus,1,TVC,1,100000001,
4.72333,um,Nucleus,1,TVC,2,100000002,
5.1754,um,Nucleus,1,TVC,3,100000003,
6.3868,um,Nucleus,1,ATM,4,100000004,
6.13799,um,Nucleus,1,ATM,5,100000005,
