
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.86613,um,Cell,1,TVC,1,
8.87128,um,Cell,1,TVC,2,
8.62803,um,Cell,1,TVC,5,
9.39615,um,Cell,1,TVC,6,
9.05254,um,Cell,1,ATM,9,
11.9266,um,Cell,1,ATM,10,
