
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.491077,,Cell,1,TVC,1,
0.500887,,Cell,1,TVC,2,
0.488339,,Cell,1,TVC,5,
0.500089,,Cell,1,TVC,6,
0.434664,,Cell,1,ATM,9,
0.497386,,Cell,1,ATM,10,
