
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.02358,um,Nucleus,1,TVC,0,100000000,
1.50146,um,Nucleus,1,TVC,1,100000001,
1.87987,um,Nucleus,1,TVC,2,100000002,
3.11207,um,Nucleus,1,ATM,3,100000003,
1.61219,um,Nucleus,1,TVC,4,100000004,
3.05472,um,Nucleus,1,ATM,5,100000005,
