
Nucleus Center of Homogeneous Mass
 ==================== 
Nucleus Center of Homogeneous Mass X,Nucleus Center of Homogeneous Mass Y,Nucleus Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
46463.3,57034.4,64.0122,um,Nucleus,Nucleus Center of Homogeneous Mass,1,ATM,3,100000003,
46473.8,57022.7,65.5468,um,Nucleus,Nucleus Center of Homogeneous Mass,1,ATM,5,100000005,
46471.8,56961.6,53.4771,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,0,100000000,
46471.5,56969.8,54.5447,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,1,100000001,
46465,56958,60.3857,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,2,100000002,
46469.2,56969,63.2598,um,Nucleus,Nucleus Center of Homogeneous Mass,1,TVC,4,100000004,
