
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0711447,,Cell,1,TVC,0,
0.0358731,,Cell,1,TVC,1,
0.0849081,,Cell,1,TVC,2,
0.0790396,,Cell,1,ATM,3,
0.0589007,,Cell,1,TVC,4,
0.0728931,,Cell,1,ATM,5,
