
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
45910.3,84508.2,28.4108,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
45939.2,84509,28.4205,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
45920.1,84509.1,28.5966,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
45900.7,84513.4,32.5477,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
