
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.38062,um,Nucleus,1,TVC,1,100000001,
3.11759,um,Nucleus,1,TVC,2,100000002,
3.22716,um,Nucleus,1,TVC,3,100000003,
2.65845,um,Nucleus,1,TVC,6,100000006,
4.74666,um,Nucleus,1,ATM,8,100000008,
5.50263,um,Nucleus,1,ATM,9,100000009,
