
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34637.1,43760.8,36.6768,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
34594,43712.3,10.1865,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
