
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.05012,um,Cell,1,TVC,0,
6.31654,um,Cell,1,TVC,1,
5.66081,um,Cell,1,ATM,2,
6.46235,um,Cell,1,ATM,3,
5.32835,um,Cell,1,ATM,4,
