
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.27376,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000008,
1.51486,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
1.98995,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
0.89642,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
2.09991,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
2.98202,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
0.980586,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000006,
