
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36928.8,61321.3,90.4749,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
36859.9,61240.5,99.2421,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
