
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
247.853,um^2,Nucleus,1,TVC,0,100000000,
171.444,um^2,Nucleus,1,TVC,1,100000001,
219.472,um^2,Nucleus,1,TVC,2,100000002,
316.696,um^2,Nucleus,1,TVC,3,100000003,
462.7,um^2,Nucleus,1,ATM,8,100000008,
269.004,um^2,Nucleus,1,ATM,10,100000010,
264.876,um^2,Nucleus,1,ATM,11,100000011,
