
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.48357,um,Cell,1,TVC,5,
4.94978,um,Cell,1,TVC,6,
6.64143,um,Cell,1,ATM,7,
5.54888,um,Cell,1,ATM,8,
8.9462,um,Cell,1,TVC,9,
7.91673,um,Cell,1,TVC,10,
