
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.40842,um,Cell,1,TVC,0,
7.57695,um,Cell,1,TVC,1,
5.83283,um,Cell,1,TVC,2,
6.64601,um,Cell,1,TVC,3,
6.65337,um,Cell,1,ATM,8,
6.86783,um,Cell,1,ATM,9,
