
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.129556,,Cell,1,TVC,0,
0.108861,,Cell,1,TVC,1,
0.174467,,Cell,1,TVC,2,
0.0880443,,Cell,1,TVC,3,
0.0740752,,Cell,1,ATM,8,
0.0810746,,Cell,1,ATM,9,
