
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.998703,-0.00693896,-0.0504314,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.410457,0.0616937,-0.909791,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
