
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
36.961,um,Surface,1,ATMgroup,0,
17.1901,um,Surface,1,TVCgroup,1,
