
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
58.6641,43.0156,20.7483,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
17.6523,29.625,30.4873,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
