
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39605.2,85744,-151.475,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
39605.7,85816.2,-152.531,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
