
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.366505,0.255362,-0.894687,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.371858,-0.907878,0.193598,um,Surface,Ellipsoid Axis A,1,TVCgroup,3,
