
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.684318,0.577526,0.445166,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.874277,0.412622,0.255703,um,Surface,Ellipsoid Axis B,1,TVCgroup,3,
