
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.9442,um,Surface,1,ATMgroup,0,
13.3475,um,Surface,1,TVCgroup,2,
