
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.512148,-0.850167,0.122147,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.120434,0.828777,0.546465,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
