
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34900.1,52200.5,70.0428,um,Surface,Position,1,ATMgroup,0,
34846,52151.2,49.0615,um,Surface,Position,1,TVCgroup,2,
