
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.48223,um,Surface,1,ATMgroup,0,
7.18535,um,Surface,1,TVCgroup,2,
