
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
21.8257,um,Surface,1,TVCgroup,0,
36.2136,um,Surface,1,ATMgroup,1,
