
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.979625,0.061347,0.191239,um,Surface,Ellipsoid Axis A,1,ATMgroup,1,
0.115553,0.915109,-0.386293,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
