
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.196597,-0.0982766,-0.975547,um,Surface,Ellipsoid Axis B,1,ATMgroup,1,
0.316569,0.334691,0.887562,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
