
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
3.95646,um,Cell,1,TVC,1,
4.70825,um,Cell,1,TVC,2,
5.61237,um,Cell,1,TVC,3,
6.11834,um,Cell,1,TVC,4,
6.90254,um,Cell,1,ATM,5,
6.12685,um,Cell,1,ATM,6,
