
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.509688,,Nucleus,1,ATM,0,100000000,
0.347701,,Nucleus,1,ATM,1,100000001,
0.410122,,Nucleus,1,TVC,4,100000004,
0.468484,,Nucleus,1,TVC,5,100000005,
0.368852,,Nucleus,1,TVC,6,100000006,
