
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.75948,um,Surface,1,TVCgroup,0,
7.2968,um,Surface,1,ATMgroup,4,
