
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41954.7,44595.5,92.7563,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
42009.8,44543.5,95.5793,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
