
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
71.7617,31.0391,21.6195,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
31.0391,32.7461,34.7608,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
