
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.912468,-0.409061,0.00843419,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.158131,0.982387,0.0995483,um,Surface,Ellipsoid Axis C,1,TVCgroup,4,
