
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32546.3,62960.2,107.231,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
32592.8,63044.5,99.6477,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
