
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.9492,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,1,100000001,
1.75453,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,2,100000002,
4.94323,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,3,100000003,
1.82751,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
