
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
7551.2,um^2,Cell,1,ATM,2,
7988.57,um^2,Cell,1,ATM,3,
1581.99,um^2,Cell,1,TVC,4,
1151.36,um^2,Cell,1,TVC,5,
1762.05,um^2,Cell,1,TVC,6,
1273.33,um^2,Cell,1,TVC,9,
